Zona;Cultivo;AÒo;Mes;Precio
CANARIAS;Coliflor;2018;Agosto;0.59
CANARIAS;Coliflor;2018;Septiembre;0.8
CANARIAS;Coliflor;2018;Octubre;0.83
CANARIAS;Coliflor;2018;Noviembre;1.19
CANARIAS;Coliflor;2018;Diciembre;0.75
CANARIAS;Coliflor;2019;Enero;1.04
CANARIAS;Coliflor;2019;Febrero;1.12
CANARIAS;Coliflor;2019;Marzo;0.84
CANARIAS;Coliflor;2019;Abril;1
CANARIAS;Coliflor;2019;Mayo;0.74
CANARIAS;Coliflor;2019;Junio;0.93
CANARIAS;Coliflor;2019;Julio;1.01
CANARIAS;Coliflor;2019;Agosto;1.05
CANARIAS;Coliflor;2019;Septiembre;1.1
CANARIAS;Coliflor;2019;Octubre;1.16
CANARIAS;Coliflor;2019;Noviembre;1.09
CANARIAS;Fresa;2016;Enero;2.98
CANARIAS;Fresa;2016;Febrero;3.06
CANARIAS;Fresa;2016;Marzo;2.52
CANARIAS;Fresa;2016;Abril;1.6
CANARIAS;Fresa;2016;Mayo;1.35
CANARIAS;Fresa;2016;Junio;1.67
CANARIAS;Fresa;2016;Julio;2.75
CANARIAS;Fresa;2016;Agosto;3.54
CANARIAS;Fresa;2016;Septiembre;5.1
CANARIAS;Fresa;2016;Octubre;5.15
CANARIAS;Fresa;2016;Noviembre;6.09
CANARIAS;Fresa;2016;Diciembre;6.5
CANARIAS;Fresa;2017;Enero;3.4
CANARIAS;Fresa;2017;Febrero;2.7
CANARIAS;Fresa;2017;Marzo;2.53
CANARIAS;Fresa;2017;Abril;1.97
CANARIAS;Fresa;2017;Mayo;1.77
CANARIAS;Fresa;2017;Junio;1.99
CANARIAS;Fresa;2017;Julio;3.6
CANARIAS;Fresa;2017;Agosto;4.26
CANARIAS;Fresa;2017;Septiembre;5.3
CANARIAS;Fresa;2017;Octubre;5.88
CANARIAS;Fresa;2017;Noviembre;6.66
CANARIAS;Fresa;2017;Diciembre;6.63
CANARIAS;Fresa;2018;Enero;4.04
CANARIAS;Fresa;2018;Febrero;3.14
CANARIAS;Fresa;2018;Marzo;2.27
CANARIAS;Fresa;2018;Abril;2.08
CANARIAS;Fresa;2018;Mayo;1.84
CANARIAS;Fresa;2018;Junio;2.29
CANARIAS;Fresa;2018;Julio;3.35
CANARIAS;Fresa;2018;Agosto;3.49
CANARIAS;Fresa;2018;Septiembre;4.32
CANARIAS;Fresa;2018;Octubre;4.74
CANARIAS;Fresa;2018;Noviembre;5.13
CANARIAS;Fresa;2018;Diciembre;6.63
CANARIAS;Fresa;2019;Enero;4.16
CANARIAS;Fresa;2019;Febrero;3.08
CANARIAS;Fresa;2019;Marzo;1.98
CANARIAS;Fresa;2019;Abril;1.92
CANARIAS;Fresa;2019;Mayo;1.74
CANARIAS;Fresa;2019;Junio;2.37
CANARIAS;Fresa;2019;Julio;3.21
CANARIAS;Fresa;2019;Agosto;3.67
CANARIAS;Fresa;2019;Septiembre;4.05
CANARIAS;Fresa;2019;Octubre;3.94
CANARIAS;Fresa;2019;Noviembre;4.06
CANARIAS;Jud›a_Verde;2016;Enero;2.23
CANARIAS;Jud›a_Verde;2016;Febrero;1.94
CANARIAS;Jud›a_Verde;2016;Marzo;1.96
CANARIAS;Jud›a_Verde;2016;Abril;1.66
CANARIAS;Jud›a_Verde;2016;Mayo;1.69
CANARIAS;Jud›a_Verde;2016;Junio;1.78
CANARIAS;Jud›a_Verde;2016;Julio;1.44
CANARIAS;Jud›a_Verde;2016;Agosto;1.44
CANARIAS;Jud›a_Verde;2016;Septiembre;1.26
CANARIAS;Jud›a_Verde;2016;Octubre;1.44
CANARIAS;Jud›a_Verde;2016;Noviembre;1.48
CANARIAS;Jud›a_Verde;2016;Diciembre;1.47
CANARIAS;Jud›a_Verde;2017;Enero;1.57
CANARIAS;Jud›a_Verde;2017;Febrero;1.49
CANARIAS;Jud›a_Verde;2017;Marzo;2.13
CANARIAS;Jud›a_Verde;2017;Abril;1.91
CANARIAS;Jud›a_Verde;2017;Mayo;1.7
CANARIAS;Jud›a_Verde;2017;Junio;1.66
CANARIAS;Jud›a_Verde;2017;Julio;1.57
CANARIAS;Jud›a_Verde;2017;Agosto;1.08
CANARIAS;Jud›a_Verde;2017;Septiembre;2.08
CANARIAS;Jud›a_Verde;2017;Octubre;2.28
CANARIAS;Jud›a_Verde;2017;Noviembre;2.39
CANARIAS;Jud›a_Verde;2017;Diciembre;2.2
CANARIAS;Jud›a_Verde;2018;Enero;2.56
CANARIAS;Jud›a_Verde;2018;Febrero;2.49
CANARIAS;Jud›a_Verde;2018;Marzo;2.32
CANARIAS;Jud›a_Verde;2018;Abril;1.87
CANARIAS;Jud›a_Verde;2018;Mayo;1.68
CANARIAS;Jud›a_Verde;2018;Junio;1.45
CANARIAS;Jud›a_Verde;2018;Julio;1.39
CANARIAS;Jud›a_Verde;2018;Agosto;1.59
CANARIAS;Jud›a_Verde;2018;Septiembre;1.75
CANARIAS;Jud›a_Verde;2018;Octubre;2.11
CANARIAS;Jud›a_Verde;2018;Noviembre;2.24
CANARIAS;Jud›a_Verde;2018;Diciembre;2.21
CANARIAS;Jud›a_Verde;2019;Enero;2.21
CANARIAS;Jud›a_Verde;2019;Febrero;2.22
CANARIAS;Jud›a_Verde;2019;Marzo;2.33
CANARIAS;Jud›a_Verde;2019;Abril;2.35
CANARIAS;Jud›a_Verde;2019;Mayo;1.83
CANARIAS;Jud›a_Verde;2019;Junio;1.68
CANARIAS;Jud›a_Verde;2019;Julio;1.92
CANARIAS;Jud›a_Verde;2019;Agosto;1.98
CANARIAS;Jud›a_Verde;2019;Septiembre;2.55
CANARIAS;Jud›a_Verde;2019;Octubre;1.68
CANARIAS;Jud›a_Verde;2019;Noviembre;2.37
CANARIAS;Lechuga/achicoria;2016;Enero;1.03
CANARIAS;Lechuga/achicoria;2016;Febrero;0.66
CANARIAS;Lechuga/achicoria;2016;Marzo;0.62
CANARIAS;Lechuga/achicoria;2016;Abril;0.73
CANARIAS;Lechuga/achicoria;2016;Mayo;0.59
CANARIAS;Lechuga/achicoria;2016;Junio;0.62
CANARIAS;Lechuga/achicoria;2016;Julio;0.75
CANARIAS;Lechuga/achicoria;2016;Agosto;0.61
CANARIAS;Lechuga/achicoria;2016;Septiembre;0.94
CANARIAS;Lechuga/achicoria;2016;Octubre;0.64
CANARIAS;Lechuga/achicoria;2016;Noviembre;0.8
CANARIAS;Lechuga/achicoria;2016;Diciembre;0.69
CANARIAS;Lechuga/achicoria;2017;Enero;0.59
CANARIAS;Lechuga/achicoria;2017;Febrero;0.61
CANARIAS;Lechuga/achicoria;2017;Marzo;0.56
CANARIAS;Lechuga/achicoria;2017;Abril;0.55
CANARIAS;Lechuga/achicoria;2017;Mayo;0.52
CANARIAS;Lechuga/achicoria;2017;Junio;0.71
CANARIAS;Lechuga/achicoria;2017;Julio;0.77
CANARIAS;Lechuga/achicoria;2017;Agosto;0.77
CANARIAS;Lechuga/achicoria;2017;Septiembre;0.61
CANARIAS;Lechuga/achicoria;2017;Octubre;0.6
CANARIAS;Lechuga/achicoria;2017;Noviembre;0.8
CANARIAS;Lechuga/achicoria;2017;Diciembre;0.74
CANARIAS;Lechuga/achicoria;2018;Enero;0.72
CANARIAS;Lechuga/achicoria;2018;Febrero;0.64
CANARIAS;Lechuga/achicoria;2018;Marzo;0.67
CANARIAS;Lechuga/achicoria;2018;Abril;0.56
CANARIAS;Lechuga/achicoria;2018;Mayo;0.54
CANARIAS;Lechuga/achicoria;2018;Junio;0.5
CANARIAS;Lechuga/achicoria;2018;Julio;0.62
CANARIAS;Lechuga/achicoria;2018;Agosto;0.59
CANARIAS;Lechuga/achicoria;2018;Septiembre;0.57
CANARIAS;Lechuga/achicoria;2018;Octubre;0.51
CANARIAS;Lechuga/achicoria;2018;Noviembre;0.63
CANARIAS;Lechuga/achicoria;2018;Diciembre;0.73
CANARIAS;Lechuga/achicoria;2019;Enero;0.6
CANARIAS;Lechuga/achicoria;2019;Febrero;0.5
CANARIAS;Lechuga/achicoria;2019;Marzo;0.49
CANARIAS;Lechuga/achicoria;2019;Abril;0.49
CANARIAS;Lechuga/achicoria;2019;Mayo;0.49
CANARIAS;Lechuga/achicoria;2019;Junio;0.49
CANARIAS;Lechuga/achicoria;2019;Julio;0.56
CANARIAS;Lechuga/achicoria;2019;Agosto;0.57
CANARIAS;Lechuga/achicoria;2019;Septiembre;0.56
CANARIAS;Lechuga/achicoria;2019;Octubre;0.56
CANARIAS;Lechuga/achicoria;2019;Noviembre;0.56
CANARIAS;Limæn;2016;Enero;0.4
CANARIAS;Limæn;2016;Febrero;0.43
CANARIAS;Limæn;2016;Marzo;0.42
CANARIAS;Limæn;2016;Abril;0.39
CANARIAS;Limæn;2016;Mayo;0.4
CANARIAS;Limæn;2016;Junio;0.68
CANARIAS;Limæn;2016;Julio;0.86
CANARIAS;Limæn;2016;Agosto;0.6
CANARIAS;Limæn;2016;Septiembre;1.09
CANARIAS;Limæn;2016;Octubre;0.65
CANARIAS;Limæn;2016;Noviembre;0.6
CANARIAS;Limæn;2016;Diciembre;0.52
CANARIAS;Limæn;2017;Enero;0.43
CANARIAS;Limæn;2017;Febrero;0.42
CANARIAS;Limæn;2017;Marzo;0.4
CANARIAS;Limæn;2017;Abril;0.45
CANARIAS;Limæn;2017;Mayo;0.4
CANARIAS;Limæn;2017;Junio;0.57
CANARIAS;Limæn;2017;Julio;0.66
CANARIAS;Limæn;2017;Agosto;0.69
CANARIAS;Limæn;2017;Septiembre;0.75
CANARIAS;Limæn;2017;Octubre;0.71
CANARIAS;Limæn;2017;Noviembre;0.62
CANARIAS;Limæn;2017;Diciembre;0.46
CANARIAS;Limæn;2018;Enero;0.48
CANARIAS;Limæn;2018;Febrero;0.41
CANARIAS;Limæn;2018;Marzo;0.41
CANARIAS;Limæn;2018;Abril;0.49
CANARIAS;Limæn;2018;Mayo;0.64
CANARIAS;Limæn;2018;Junio;0.56
CANARIAS;Limæn;2018;Julio;0.8
CANARIAS;Limæn;2018;Agosto;0.94
CANARIAS;Limæn;2018;Septiembre;1.11
CANARIAS;Limæn;2018;Octubre;0.82
CANARIAS;Limæn;2018;Noviembre;0.74
CANARIAS;Limæn;2018;Diciembre;0.5
CANARIAS;Limæn;2019;Enero;0.56
CANARIAS;Limæn;2019;Febrero;0.49
CANARIAS;Limæn;2019;Marzo;0.52
CANARIAS;Limæn;2019;Abril;0.48
CANARIAS;Limæn;2019;Mayo;0.5
CANARIAS;Limæn;2019;Junio;0.46
CANARIAS;Limæn;2019;Julio;0.58
CANARIAS;Limæn;2019;Agosto;0.55
CANARIAS;Limæn;2019;Septiembre;0.7
CANARIAS;Limæn;2019;Octubre;0.7
CANARIAS;Limæn;2019;Noviembre;0.57
CANARIAS;Mango;2016;Enero;....
CANARIAS;Mango;2016;Febrero;..
CANARIAS;Mango;2016;Marzo;....
CANARIAS;Mango;2016;Abril;..
CANARIAS;Mango;2016;Mayo;....
CANARIAS;Mango;2016;Junio;3.21
CANARIAS;Mango;2016;Julio;2.7
CANARIAS;Mango;2016;Agosto;1.97
CANARIAS;Mango;2016;Septiembre;1.43
CANARIAS;Mango;2016;Octubre;1.44
CANARIAS;Mango;2016;Noviembre;1.48
CANARIAS;Mango;2016;Diciembre;1.55
CANARIAS;Mango;2017;Enero;2.72
CANARIAS;Mango;2017;Febrero;2.52
CANARIAS;Mango;2017;Marzo;...
CANARIAS;Mango;2017;Abril;..
CANARIAS;Mango;2017;Mayo;....
CANARIAS;Mango;2017;Junio;2.5
CANARIAS;Mango;2017;Julio;2.2
CANARIAS;Mango;2017;Agosto;1.08
CANARIAS;Mango;2017;Septiembre;1.19
CANARIAS;Mango;2017;Octubre;1.48
CANARIAS;Mango;2017;Noviembre;2.49
CANARIAS;Mango;2017;Diciembre;2.13
CANARIAS;Mango;2018;Enero;3.18
CANARIAS;Mango;2018;Febrero;2.1
CANARIAS;Mango;2018;Marzo;...
CANARIAS;Mango;2018;Abril;...
CANARIAS;Mango;2018;Mayo;4.35
CANARIAS;Mango;2018;Junio;3.44
CANARIAS;Mango;2018;Julio;2.6
CANARIAS;Mango;2018;Agosto;1.99
CANARIAS;Mango;2018;Septiembre;1.93
CANARIAS;Mango;2018;Octubre;1.98
CANARIAS;Mango;2018;Noviembre;1.94
CANARIAS;Mango;2018;Diciembre;1.96
CANARIAS;Mango;2019;Enero;2.07
CANARIAS;Mango;2019;Febrero;2.57
CANARIAS;Mango;2019;Marzo;3.19
CANARIAS;Mango;2019;Abril;1.35
CANARIAS;Mango;2019;Mayo;...
CANARIAS;Mango;2019;Junio;4.33
CANARIAS;Mango;2019;Julio;2.27
CANARIAS;Mango;2019;Agosto;1.26
CANARIAS;Mango;2019;Septiembre;1.27
CANARIAS;Mango;2019;Octubre;1.28
CANARIAS;Mango;2019;Noviembre;...
CANARIAS;Melæn;2016;Enero;....
CANARIAS;Melæn;2016;Febrero;....
CANARIAS;Melæn;2016;Marzo;....
CANARIAS;Melæn;2016;Abril;....
CANARIAS;Melæn;2016;Mayo;0.65
CANARIAS;Melæn;2016;Junio;0.54
CANARIAS;Melæn;2016;Julio;....
CANARIAS;Melæn;2016;Agosto;....
CANARIAS;Melæn;2016;Septiembre;0.81
CANARIAS;Melæn;2016;Octubre;0.32
CANARIAS;Melæn;2016;Noviembre;0.4
CANARIAS;Melæn;2016;Diciembre;0.42
CANARIAS;Melæn;2017;Enero;0.66
CANARIAS;Melæn;2017;Febrero;1
CANARIAS;Melæn;2017;Marzo;0.92
CANARIAS;Melæn;2017;Abril;....
CANARIAS;Melæn;2017;Mayo;....
CANARIAS;Melæn;2017;Junio;0.53
CANARIAS;Melæn;2017;Julio;0.57
CANARIAS;Melæn;2017;Agosto;0.14
CANARIAS;Melæn;2017;Septiembre;0.6
CANARIAS;Melæn;2017;Octubre;0.42
CANARIAS;Melæn;2017;Noviembre;0.54
CANARIAS;Melæn;2017;Diciembre;0.42
CANARIAS;Melæn;2018;Enero;0.86
CANARIAS;Melæn;2018;Febrero;....
CANARIAS;Melæn;2018;Marzo;....
CANARIAS;Melæn;2018;Abril;0.63
CANARIAS;Melæn;2018;Mayo;0.78
CANARIAS;Melæn;2018;Junio;0.44
CANARIAS;Melæn;2018;Julio;0.34
CANARIAS;Melæn;2018;Agosto;0.33
CANARIAS;Melæn;2018;Septiembre;0.21
CANARIAS;Melæn;2018;Octubre;0.97
CANARIAS;Melæn;2018;Noviembre;0.51
CANARIAS;Melæn;2018;Diciembre;0.39
CANARIAS;Melæn;2019;Enero;0.63
CANARIAS;Melæn;2019;Febrero;....
CANARIAS;Melæn;2019;Marzo;0.42
CANARIAS;Melæn;2019;Abril;0.63
CANARIAS;Melæn;2019;Mayo;0.7
CANARIAS;Melæn;2019;Junio;0.26
CANARIAS;Melæn;2019;Julio;0.45
CANARIAS;Melæn;2019;Agosto;0.24
CANARIAS;Melæn;2019;Septiembre;0.22
CANARIAS;Melæn;2019;Octubre;0.23
CANARIAS;Melæn;2019;Noviembre;0.33
CANARIAS;Naranja;2016;Enero;0.53
CANARIAS;Naranja;2016;Febrero;0.49
CANARIAS;Naranja;2016;Marzo;0.4
CANARIAS;Naranja;2016;Abril;0.37
CANARIAS;Naranja;2016;Mayo;0.39
CANARIAS;Naranja;2016;Junio;0.37
CANARIAS;Naranja;2016;Julio;0.44
CANARIAS;Naranja;2016;Agosto;0.55
CANARIAS;Naranja;2016;Septiembre;0.8
CANARIAS;Naranja;2016;Octubre;0.6
CANARIAS;Naranja;2016;Noviembre;0.51
CANARIAS;Naranja;2016;Diciembre;0.42
CANARIAS;Naranja;2017;Enero;0.39
CANARIAS;Naranja;2017;Febrero;0.42
CANARIAS;Naranja;2017;Marzo;0.37
CANARIAS;Naranja;2017;Abril;0.34
CANARIAS;Naranja;2017;Mayo;0.36
CANARIAS;Naranja;2017;Junio;0.28
CANARIAS;Naranja;2017;Julio;0.5
CANARIAS;Naranja;2017;Agosto;0.39
CANARIAS;Naranja;2017;Septiembre;0.73
CANARIAS;Naranja;2017;Octubre;0.61
CANARIAS;Naranja;2017;Noviembre;0.54
CANARIAS;Naranja;2017;Diciembre;0.5
CANARIAS;Naranja;2018;Enero;0.58
CANARIAS;Naranja;2018;Febrero;0.54
CANARIAS;Naranja;2018;Marzo;0.54
CANARIAS;Naranja;2018;Abril;0.47
CANARIAS;Naranja;2018;Mayo;0.42
CANARIAS;Naranja;2018;Junio;0.44
CANARIAS;Naranja;2018;Julio;0.5
CANARIAS;Naranja;2018;Agosto;0.61
CANARIAS;Naranja;2018;Septiembre;0.85
CANARIAS;Naranja;2018;Octubre;0.64
CANARIAS;Naranja;2018;Noviembre;0.48
CANARIAS;Naranja;2018;Diciembre;0.44
CANARIAS;Naranja;2019;Enero;0.45
CANARIAS;Naranja;2019;Febrero;0.41
CANARIAS;Naranja;2019;Marzo;0.44
CANARIAS;Naranja;2019;Abril;0.29
CANARIAS;Naranja;2019;Mayo;0.4
CANARIAS;Naranja;2019;Junio;0.35
CANARIAS;Naranja;2019;Julio;0.37
CANARIAS;Naranja;2019;Agosto;0.44
CANARIAS;Naranja;2019;Septiembre;0.59
CANARIAS;Naranja;2019;Octubre;0.65
CANARIAS;Naranja;2019;Noviembre;0.52
CANARIAS;Papa;2016;Enero;0.5
CANARIAS;Papa;2016;Febrero;0.47
CANARIAS;Papa;2016;Marzo;0.45
CANARIAS;Papa;2016;Abril;0.47
CANARIAS;Papa;2016;Mayo;0.4
CANARIAS;Papa;2016;Junio;0.29
CANARIAS;Papa;2016;Julio;0.26
CANARIAS;Papa;2016;Agosto;0.4
CANARIAS;Papa;2016;Septiembre;0.38
CANARIAS;Papa;2016;Octubre;0.63
CANARIAS;Papa;2016;Noviembre;0.65
CANARIAS;Papa;2016;Diciembre;0.56
CANARIAS;Papa;2017;Enero;0.59
CANARIAS;Papa;2017;Febrero;0.65
CANARIAS;Papa;2017;Marzo;0.59
CANARIAS;Papa;2017;Abril;0.51
CANARIAS;Papa;2017;Mayo;0.45
CANARIAS;Papa;2017;Junio;0.39
CANARIAS;Papa;2017;Julio;0.42
CANARIAS;Papa;2017;Agosto;0.53
CANARIAS;Papa;2017;Septiembre;0.63
CANARIAS;Papa;2017;Octubre;0.58
CANARIAS;Papa;2017;Noviembre;0.54
CANARIAS;Papa;2017;Diciembre;0.52
CANARIAS;Papa;2018;Enero;0.61
CANARIAS;Papa;2018;Febrero;0.8
CANARIAS;Papa;2018;Marzo;0.64
CANARIAS;Papa;2018;Abril;0.49
CANARIAS;Papa;2018;Mayo;0.47
CANARIAS;Papa;2018;Junio;0.42
CANARIAS;Papa;2018;Julio;0.44
CANARIAS;Papa;2018;Agosto;0.45
CANARIAS;Papa;2018;Septiembre;0.54
CANARIAS;Papa;2018;Octubre;0.63
CANARIAS;Papa;2018;Noviembre;0.8
CANARIAS;Papa;2018;Diciembre;0.61
CANARIAS;Papa;2019;Enero;0.67
CANARIAS;Papa;2019;Febrero;0.77
CANARIAS;Papa;2019;Marzo;0.7
CANARIAS;Papa;2019;Abril;0.62
CANARIAS;Papa;2019;Mayo;0.37
CANARIAS;Papa;2019;Junio;0.34
CANARIAS;Papa;2019;Julio;0.39
CANARIAS;Papa;2019;Agosto;0.44
CANARIAS;Papa;2019;Septiembre;0.51
CANARIAS;Papa;2019;Octubre;0.75
CANARIAS;Papa;2019;Noviembre;0.75
CANARIAS;Papaya;2016;Enero;0.6
CANARIAS;Papaya;2016;Febrero;0.59
CANARIAS;Papaya;2016;Marzo;0.77
CANARIAS;Papaya;2016;Abril;0.81
CANARIAS;Papaya;2016;Mayo;0.75
CANARIAS;Papaya;2016;Junio;0.71
CANARIAS;Papaya;2016;Julio;0.67
CANARIAS;Papaya;2016;Agosto;0.62
CANARIAS;Papaya;2016;Septiembre;0.73
CANARIAS;Papaya;2016;Octubre;0.7
CANARIAS;Papaya;2016;Noviembre;0.89
CANARIAS;Papaya;2016;Diciembre;0.92
CANARIAS;Papaya;2017;Enero;0.83
CANARIAS;Papaya;2017;Febrero;0.84
CANARIAS;Papaya;2017;Marzo;0.89
CANARIAS;Papaya;2017;Abril;0.89
CANARIAS;Papaya;2017;Mayo;0.91
CANARIAS;Papaya;2017;Junio;0.75
CANARIAS;Papaya;2017;Julio;0.81
CANARIAS;Papaya;2017;Agosto;0.89
CANARIAS;Papaya;2017;Septiembre;1.1
CANARIAS;Papaya;2017;Octubre;1.12
CANARIAS;Papaya;2017;Noviembre;0.92
CANARIAS;Papaya;2017;Diciembre;0.7
CANARIAS;Papaya;2018;Enero;0.88
CANARIAS;Papaya;2018;Febrero;0.92
CANARIAS;Papaya;2018;Marzo;0.96
CANARIAS;Papaya;2018;Abril;0.84
CANARIAS;Papaya;2018;Mayo;0.9
CANARIAS;Papaya;2018;Junio;0.88
CANARIAS;Papaya;2018;Julio;0.94
CANARIAS;Papaya;2018;Agosto;1
CANARIAS;Papaya;2018;Septiembre;1.35
CANARIAS;Papaya;2018;Octubre;1.56
CANARIAS;Papaya;2018;Noviembre;1.17
CANARIAS;Papaya;2018;Diciembre;1.46
CANARIAS;Papaya;2019;Enero;1.13
CANARIAS;Papaya;2019;Febrero;0.93
CANARIAS;Papaya;2019;Marzo;0.83
CANARIAS;Papaya;2019;Abril;0.86
CANARIAS;Papaya;2019;Mayo;0.82
CANARIAS;Papaya;2019;Junio;0.82
CANARIAS;Papaya;2019;Julio;0.86
CANARIAS;Papaya;2019;Agosto;0.89
CANARIAS;Papaya;2019;Septiembre;1.38
CANARIAS;Papaya;2019;Octubre;1.25
CANARIAS;Papaya;2019;Noviembre;...
CANARIAS;Pepino;2016;Enero;0.51
CANARIAS;Pepino;2016;Febrero;0.44
CANARIAS;Pepino;2016;Marzo;0.41
CANARIAS;Pepino;2016;Abril;0.46
CANARIAS;Pepino;2016;Mayo;0.43
CANARIAS;Pepino;2016;Junio;0.52
CANARIAS;Pepino;2016;Julio;0.7
CANARIAS;Pepino;2016;Agosto;0.75
CANARIAS;Pepino;2016;Septiembre;0.69
CANARIAS;Pepino;2016;Octubre;0.52
CANARIAS;Pepino;2016;Noviembre;0.57
CANARIAS;Pepino;2016;Diciembre;0.57
CANARIAS;Pepino;2017;Enero;0.48
CANARIAS;Pepino;2017;Febrero;0.48
CANARIAS;Pepino;2017;Marzo;0.34
CANARIAS;Pepino;2017;Abril;0.38
CANARIAS;Pepino;2017;Mayo;0.53
CANARIAS;Pepino;2017;Junio;0.56
CANARIAS;Pepino;2017;Julio;0.68
CANARIAS;Pepino;2017;Agosto;0.7
CANARIAS;Pepino;2017;Septiembre;0.62
CANARIAS;Pepino;2017;Octubre;0.73
CANARIAS;Pepino;2017;Noviembre;0.53
CANARIAS;Pepino;2017;Diciembre;0.53
CANARIAS;Pepino;2018;Enero;0.62
CANARIAS;Pepino;2018;Febrero;0.64
CANARIAS;Pepino;2018;Marzo;0.54
CANARIAS;Pepino;2018;Abril;0.76
CANARIAS;Pepino;2018;Mayo;0.51
CANARIAS;Pepino;2018;Junio;0.54
CANARIAS;Pepino;2018;Julio;0.58
CANARIAS;Pepino;2018;Agosto;0.52
CANARIAS;Pepino;2018;Septiembre;0.42
CANARIAS;Pepino;2018;Octubre;0.51
CANARIAS;Pepino;2018;Noviembre;0.74
CANARIAS;Pepino;2018;Diciembre;0.61
CANARIAS;Pepino;2019;Enero;0.61
CANARIAS;Pepino;2019;Febrero;0.52
CANARIAS;Pepino;2019;Marzo;0.53
CANARIAS;Pepino;2019;Abril;0.42
CANARIAS;Pepino;2019;Mayo;0.45
CANARIAS;Pepino;2019;Junio;0.51
CANARIAS;Pepino;2019;Julio;0.73
CANARIAS;Pepino;2019;Agosto;0.55
CANARIAS;Pepino;2019;Septiembre;0.71
CANARIAS;Pepino;2019;Octubre;0.63
CANARIAS;Pepino;2019;Noviembre;...
CANARIAS;Pimiento;2016;Enero;0.76
CANARIAS;Pimiento;2016;Febrero;0.77
CANARIAS;Pimiento;2016;Marzo;0.9
CANARIAS;Pimiento;2016;Abril;1.01
CANARIAS;Pimiento;2016;Mayo;0.86
CANARIAS;Pimiento;2016;Junio;0.98
CANARIAS;Pimiento;2016;Julio;0.91
CANARIAS;Pimiento;2016;Agosto;0.82
CANARIAS;Pimiento;2016;Septiembre;0.87
CANARIAS;Pimiento;2016;Octubre;0.73
CANARIAS;Pimiento;2016;Noviembre;0.7
CANARIAS;Pimiento;2016;Diciembre;0.79
CANARIAS;Pimiento;2017;Enero;1
CANARIAS;Pimiento;2017;Febrero;1.13
CANARIAS;Pimiento;2017;Marzo;1.3
CANARIAS;Pimiento;2017;Abril;1.06
CANARIAS;Pimiento;2017;Mayo;0.88
CANARIAS;Pimiento;2017;Junio;0.88
CANARIAS;Pimiento;2017;Julio;0.88
CANARIAS;Pimiento;2017;Agosto;0.9
CANARIAS;Pimiento;2017;Septiembre;0.82
CANARIAS;Pimiento;2017;Octubre;0.86
CANARIAS;Pimiento;2017;Noviembre;0.87
CANARIAS;Pimiento;2017;Diciembre;0.88
CANARIAS;Pimiento;2018;Enero;0.97
CANARIAS;Pimiento;2018;Febrero;0.91
CANARIAS;Pimiento;2018;Marzo;1.01
CANARIAS;Pimiento;2018;Abril;0.72
CANARIAS;Pimiento;2018;Mayo;0.86
CANARIAS;Pimiento;2018;Junio;0.98
CANARIAS;Pimiento;2018;Julio;0.98
CANARIAS;Pimiento;2018;Agosto;0.84
CANARIAS;Pimiento;2018;Septiembre;0.72
CANARIAS;Pimiento;2018;Octubre;0.81
CANARIAS;Pimiento;2018;Noviembre;0.95
CANARIAS;Pimiento;2018;Diciembre;0.93
CANARIAS;Pimiento;2019;Enero;1.02
CANARIAS;Pimiento;2019;Febrero;1.2
CANARIAS;Pimiento;2019;Marzo;1.03
CANARIAS;Pimiento;2019;Abril;1.03
CANARIAS;Pimiento;2019;Mayo;0.98
CANARIAS;Pimiento;2019;Junio;0.89
CANARIAS;Pimiento;2019;Julio;0.89
CANARIAS;Pimiento;2019;Agosto;0.79
CANARIAS;Pimiento;2019;Septiembre;0.92
CANARIAS;Pimiento;2019;Octubre;0.81
CANARIAS;Pimiento;2019;Noviembre;0.81
CANARIAS;Pi±a(Ananﬂs);2016;Enero;2.31
CANARIAS;Pi±a(Ananﬂs);2016;Febrero;2.27
CANARIAS;Pi±a(Ananﬂs);2016;Marzo;2.35
CANARIAS;Pi±a(Ananﬂs);2016;Abril;2.32
CANARIAS;Pi±a(Ananﬂs);2016;Mayo;2.29
CANARIAS;Pi±a(Ananﬂs);2016;Junio;2.28
CANARIAS;Pi±a(Ananﬂs);2016;Julio;2.23
CANARIAS;Pi±a(Ananﬂs);2016;Agosto;2.05
CANARIAS;Pi±a(Ananﬂs);2016;Septiembre;1.95
CANARIAS;Pi±a(Ananﬂs);2016;Octubre;1.93
CANARIAS;Pi±a(Ananﬂs);2016;Noviembre;1.93
CANARIAS;Pi±a(Ananﬂs);2016;Diciembre;2.06
CANARIAS;Pi±a(Ananﬂs);2017;Enero;1.78
CANARIAS;Pi±a(Ananﬂs);2017;Febrero;2.05
CANARIAS;Pi±a(Ananﬂs);2017;Marzo;2.24
CANARIAS;Pi±a(Ananﬂs);2017;Abril;2.26
CANARIAS;Pi±a(Ananﬂs);2017;Mayo;2.25
CANARIAS;Pi±a(Ananﬂs);2017;Junio;1.96
CANARIAS;Pi±a(Ananﬂs);2017;Julio;2.01
CANARIAS;Pi±a(Ananﬂs);2017;Agosto;1.89
CANARIAS;Pi±a(Ananﬂs);2017;Septiembre;2.14
CANARIAS;Pi±a(Ananﬂs);2017;Octubre;2.11
CANARIAS;Pi±a(Ananﬂs);2017;Noviembre;2.16
CANARIAS;Pi±a(Ananﬂs);2017;Diciembre;2.11
